galleryImageId,productId,variantId,colorVariantId,imageUrl,imageSource,productName,categoryId,categoryName,brandId,brandName,gender,color,price,finalPrice,isActive,availableQuantity
625c119dad5281c2d5eb5dc6:18807d3756f73495fc0d7c94:d01b254175db1b2dd49429b1,625c119dad5281c2d5eb5dc6,18807d3756f73495fc0d7c94,d01b254175db1b2dd49429b1,https://buggy.yodycdn.com/images/product/0ff88a937079f9ce116e9c8c05605af7.webp,color_variant_image,Quần Kaki Nam Form Slim Cao Cấp,96ecfd55e596c45115748b54,Quần kaki,a6c66b8d301ac0218dbc24e0,YODY,male,Nâu sữa,49000,49000,true,200
625c119dad5281c2d5eb5dc6:18807d3756f73495fc0d7c94:30a2f9128263fa188935c632,625c119dad5281c2d5eb5dc6,18807d3756f73495fc0d7c94,30a2f9128263fa188935c632,https://buggy.yodycdn.com/images/product/0bd2c72b8c0d1f7c1c15cff66974ddf8.webp,color_variant_image,Quần Kaki Nam Form Slim Cao Cấp,96ecfd55e596c45115748b54,Quần kaki,a6c66b8d301ac0218dbc24e0,YODY,male,Vàng,49000,49000,true,200
c0dae92879d2cd8592aae2c2:product_image,c0dae92879d2cd8592aae2c2,,,https://buggy.yodycdn.com/images/product/4d5f4c180524d8891118c2217286cb22.webp,product_image,Áo Hai Dây Nữ Lưng Đan Chéo Trẻ Trung,4f127f56012e9b1e215f38fb,Áo hai dây,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,49000,true,480
c0dae92879d2cd8592aae2c2:6c559753cada002e6ee65859:bb17e7cb0b28294beb5feafa,c0dae92879d2cd8592aae2c2,6c559753cada002e6ee65859,bb17e7cb0b28294beb5feafa,https://buggy.yodycdn.com/images/product/4d5f4c180524d8891118c2217286cb22.webp,color_variant_image,Áo Hai Dây Nữ Lưng Đan Chéo Trẻ Trung,4f127f56012e9b1e215f38fb,Áo hai dây,a6c66b8d301ac0218dbc24e0,YODY,female,Xanh coban,49000,49000,true,120
c0dae92879d2cd8592aae2c2:6c559753cada002e6ee65859:1e5c12e679b97ae40552e25d,c0dae92879d2cd8592aae2c2,6c559753cada002e6ee65859,1e5c12e679b97ae40552e25d,https://buggy.yodycdn.com/images/product/9ed0a5207c6243fa2c7a43ccc5c767eb.webp,color_variant_image,Áo Hai Dây Nữ Lưng Đan Chéo Trẻ Trung,4f127f56012e9b1e215f38fb,Áo hai dây,a6c66b8d301ac0218dbc24e0,YODY,female,Be,49000,49000,true,120
c0dae92879d2cd8592aae2c2:6c559753cada002e6ee65859:6538120714000f320c61d514,c0dae92879d2cd8592aae2c2,6c559753cada002e6ee65859,6538120714000f320c61d514,https://buggy.yodycdn.com/images/product/ab9b97713695ba85936c4dc0745165ff.webp,color_variant_image,Áo Hai Dây Nữ Lưng Đan Chéo Trẻ Trung,4f127f56012e9b1e215f38fb,Áo hai dây,a6c66b8d301ac0218dbc24e0,YODY,female,Nâu,49000,49000,true,120
c0dae92879d2cd8592aae2c2:6c559753cada002e6ee65859:d96c7df32cc403773b36fc74,c0dae92879d2cd8592aae2c2,6c559753cada002e6ee65859,d96c7df32cc403773b36fc74,https://buggy.yodycdn.com/images/product/5fa4628e802e492ff2dc5af045935f02.webp,color_variant_image,Áo Hai Dây Nữ Lưng Đan Chéo Trẻ Trung,4f127f56012e9b1e215f38fb,Áo hai dây,a6c66b8d301ac0218dbc24e0,YODY,female,Đen,49000,49000,true,120
131567a730d3000059f1ad40:product_image,131567a730d3000059f1ad40,,,https://buggy.yodycdn.com/images/product/a9ea6cb76fa509273e81f41434892582.webp,product_image,Áo Polo Nữ Cafe Tổ Ong Cổ Phối 3 Màu,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,49000,true,60
131567a730d3000059f1ad40:ab91586bccfe0c06acdda5e7:c6c6c74fcad05d10916862af,131567a730d3000059f1ad40,ab91586bccfe0c06acdda5e7,c6c6c74fcad05d10916862af,https://buggy.yodycdn.com/images/product/a9ea6cb76fa509273e81f41434892582.webp,color_variant_image,Áo Polo Nữ Cafe Tổ Ong Cổ Phối 3 Màu,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,Xanh Biển,49000,49000,true,20
131567a730d3000059f1ad40:ab91586bccfe0c06acdda5e7:ad6350d1dbf4c4bf4a05ccb5,131567a730d3000059f1ad40,ab91586bccfe0c06acdda5e7,ad6350d1dbf4c4bf4a05ccb5,https://buggy.yodycdn.com/images/product/a81ee999c52a1fa1c6ffc1402982fefc.webp,color_variant_image,Áo Polo Nữ Cafe Tổ Ong Cổ Phối 3 Màu,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,Xanh coban,49000,49000,true,40
6b72b7d33f9b8307c4a958eb:product_image,6b72b7d33f9b8307c4a958eb,,,https://buggy.yodycdn.com/images/product/add65f83b68e862facf118f2a19185a7.webp,product_image,Áo len nữ gia đình dáng ôm xẻ tay,94266f90e20f823fbcb239a7,Áo len,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,49000,true,600
6b72b7d33f9b8307c4a958eb:6d9298d5c3e6cf660478e77c:0899d058614229efbd9c27c5,6b72b7d33f9b8307c4a958eb,6d9298d5c3e6cf660478e77c,0899d058614229efbd9c27c5,https://buggy.yodycdn.com/images/product/add65f83b68e862facf118f2a19185a7.webp,color_variant_image,Áo len nữ gia đình dáng ôm xẻ tay,94266f90e20f823fbcb239a7,Áo len,a6c66b8d301ac0218dbc24e0,YODY,female,Trắng,49000,49000,true,120
6b72b7d33f9b8307c4a958eb:6d9298d5c3e6cf660478e77c:675f1549c9c66c0db8a2ecdd,6b72b7d33f9b8307c4a958eb,6d9298d5c3e6cf660478e77c,675f1549c9c66c0db8a2ecdd,https://buggy.yodycdn.com/images/product/ce690ae926f1291117dde991544ae9ca.webp,color_variant_image,Áo len nữ gia đình dáng ôm xẻ tay,94266f90e20f823fbcb239a7,Áo len,a6c66b8d301ac0218dbc24e0,YODY,female,Nâu,49000,49000,true,120
6b72b7d33f9b8307c4a958eb:6d9298d5c3e6cf660478e77c:cb5fe3be93ae5a92d5ced2fc,6b72b7d33f9b8307c4a958eb,6d9298d5c3e6cf660478e77c,cb5fe3be93ae5a92d5ced2fc,https://buggy.yodycdn.com/images/product/40552ce22d16de373b695232ee0d4d52.webp,color_variant_image,Áo len nữ gia đình dáng ôm xẻ tay,94266f90e20f823fbcb239a7,Áo len,a6c66b8d301ac0218dbc24e0,YODY,female,Tàn,49000,49000,true,120
6b72b7d33f9b8307c4a958eb:6d9298d5c3e6cf660478e77c:bab51ec9cf5c2819154a899c,6b72b7d33f9b8307c4a958eb,6d9298d5c3e6cf660478e77c,bab51ec9cf5c2819154a899c,https://buggy.yodycdn.com/images/product/8d48df64a9bc3a4ce66270fa75ab010e.webp,color_variant_image,Áo len nữ gia đình dáng ôm xẻ tay,94266f90e20f823fbcb239a7,Áo len,a6c66b8d301ac0218dbc24e0,YODY,female,Navy,49000,49000,true,120
6b72b7d33f9b8307c4a958eb:6d9298d5c3e6cf660478e77c:07f30886159d598ae56cf356,6b72b7d33f9b8307c4a958eb,6d9298d5c3e6cf660478e77c,07f30886159d598ae56cf356,https://buggy.yodycdn.com/images/product/1435b73f108eb6999db33c074469ef16.webp,color_variant_image,Áo len nữ gia đình dáng ôm xẻ tay,94266f90e20f823fbcb239a7,Áo len,a6c66b8d301ac0218dbc24e0,YODY,female,Đen,49000,49000,true,120
70e60ecff89e27906a220007:product_image,70e60ecff89e27906a220007,,,https://buggy.yodycdn.com/images/product/817e88cac2ad7e4daa787a33f8d03e71.webp,product_image,Áo Sơ Mi Nữ Tay Dài Form Rộng Thoáng Mát,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,41650,true,360
70e60ecff89e27906a220007:004ae15a77b04a5e91fa65e2:bcfa56c9ec228657b46e57e4,70e60ecff89e27906a220007,004ae15a77b04a5e91fa65e2,bcfa56c9ec228657b46e57e4,https://buggy.yodycdn.com/images/product/817e88cac2ad7e4daa787a33f8d03e71.webp,color_variant_image,Áo Sơ Mi Nữ Tay Dài Form Rộng Thoáng Mát,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,Trắng,49000,41650,true,120
70e60ecff89e27906a220007:004ae15a77b04a5e91fa65e2:a5b9c2c03b3fea9635d6257e,70e60ecff89e27906a220007,004ae15a77b04a5e91fa65e2,a5b9c2c03b3fea9635d6257e,https://buggy.yodycdn.com/images/product/2540cf0d7e461978548c56e03402701f.webp,color_variant_image,Áo Sơ Mi Nữ Tay Dài Form Rộng Thoáng Mát,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,Xanh,49000,41650,true,120
70e60ecff89e27906a220007:004ae15a77b04a5e91fa65e2:e57bd07fe418618bc5a171ed,70e60ecff89e27906a220007,004ae15a77b04a5e91fa65e2,e57bd07fe418618bc5a171ed,https://buggy.yodycdn.com/images/product/531977ae94726239b384807275a19b39.webp,color_variant_image,Áo Sơ Mi Nữ Tay Dài Form Rộng Thoáng Mát,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,Đen,49000,41650,true,120
84d44f8e5a90390663e497b3:product_image,84d44f8e5a90390663e497b3,,,https://buggy.yodycdn.com/images/product/1d969606a8d4639169ffaa1ed1d3543a.webp,product_image,Áo Polo Nam Airycool Dáng Ôm Siêu Mát,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,41650,true,960
84d44f8e5a90390663e497b3:a15bca90ef2a62e6bb9e0ecc:ce765754a09cfe75fe5a7204,84d44f8e5a90390663e497b3,a15bca90ef2a62e6bb9e0ecc,ce765754a09cfe75fe5a7204,https://buggy.yodycdn.com/images/product/1d969606a8d4639169ffaa1ed1d3543a.webp,color_variant_image,Áo Polo Nam Airycool Dáng Ôm Siêu Mát,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Trắng,49000,41650,true,240
84d44f8e5a90390663e497b3:a15bca90ef2a62e6bb9e0ecc:a06c3c72d656effed4c073c8,84d44f8e5a90390663e497b3,a15bca90ef2a62e6bb9e0ecc,a06c3c72d656effed4c073c8,https://buggy.yodycdn.com/images/product/5adc7366dfc5d241cda5599584c605b1.webp,color_variant_image,Áo Polo Nam Airycool Dáng Ôm Siêu Mát,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Xanh lơ,49000,41650,true,240
84d44f8e5a90390663e497b3:a15bca90ef2a62e6bb9e0ecc:506d43e8095b766488fe6aaa,84d44f8e5a90390663e497b3,a15bca90ef2a62e6bb9e0ecc,506d43e8095b766488fe6aaa,https://buggy.yodycdn.com/images/product/40d20642cc2b95b83d6c71bf169149f3.webp,color_variant_image,Áo Polo Nam Airycool Dáng Ôm Siêu Mát,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Xanh mint,49000,41650,true,240
84d44f8e5a90390663e497b3:a15bca90ef2a62e6bb9e0ecc:8f7d6a2b32b3ea37d563b5d0,84d44f8e5a90390663e497b3,a15bca90ef2a62e6bb9e0ecc,8f7d6a2b32b3ea37d563b5d0,https://buggy.yodycdn.com/images/product/5959e854519c2e3b3f17c00c66bd5ed0.webp,color_variant_image,Áo Polo Nam Airycool Dáng Ôm Siêu Mát,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Navy,49000,41650,true,240
34f5c75b2394beb83245f8c1:product_image,34f5c75b2394beb83245f8c1,,,https://buggy.yodycdn.com/images/product/256e2be5da7a9c1e6aca2d3f0c8de32a.webp,product_image,Quần thể thao nam gió in sọc phản quang,bc486e516ad2e2d38334f0e9,Quần thể thao,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,49000,true,480
34f5c75b2394beb83245f8c1:7396f9d32354846fa275d71f:b2b1f4a0783a219aa09087d1,34f5c75b2394beb83245f8c1,7396f9d32354846fa275d71f,b2b1f4a0783a219aa09087d1,https://buggy.yodycdn.com/images/product/256e2be5da7a9c1e6aca2d3f0c8de32a.webp,color_variant_image,Quần thể thao nam gió in sọc phản quang,bc486e516ad2e2d38334f0e9,Quần thể thao,a6c66b8d301ac0218dbc24e0,YODY,male,Ghi Đậm,49000,49000,true,160
34f5c75b2394beb83245f8c1:7396f9d32354846fa275d71f:b75b91547e0b1f23c69cc0ac,34f5c75b2394beb83245f8c1,7396f9d32354846fa275d71f,b75b91547e0b1f23c69cc0ac,https://buggy.yodycdn.com/images/product/954a603dabef999bfdb3aa638640e91c.webp,color_variant_image,Quần thể thao nam gió in sọc phản quang,bc486e516ad2e2d38334f0e9,Quần thể thao,a6c66b8d301ac0218dbc24e0,YODY,male,Rêu,49000,49000,true,160
34f5c75b2394beb83245f8c1:7396f9d32354846fa275d71f:a14f9c6857f2f9591f86559c,34f5c75b2394beb83245f8c1,7396f9d32354846fa275d71f,a14f9c6857f2f9591f86559c,https://buggy.yodycdn.com/images/product/c9eb67ecf23ccbe9776227169804c355.webp,color_variant_image,Quần thể thao nam gió in sọc phản quang,bc486e516ad2e2d38334f0e9,Quần thể thao,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,49000,49000,true,160
a0818c0c6efcf7d9e7cfb892:product_image,a0818c0c6efcf7d9e7cfb892,,,https://buggy.yodycdn.com/images/product/c21cad7d757c2de7454f3c8e415cf234.webp,product_image,Áo Polo Nữ Sợi Se Phối Nẹp Thoáng Mát Mềm Mịn,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,49000,true,40
a0818c0c6efcf7d9e7cfb892:5503ba1c95f32f6f34caf775:e1a31f08b27945975ec1e322,a0818c0c6efcf7d9e7cfb892,5503ba1c95f32f6f34caf775,e1a31f08b27945975ec1e322,https://buggy.yodycdn.com/images/product/c21cad7d757c2de7454f3c8e415cf234.webp,color_variant_image,Áo Polo Nữ Sợi Se Phối Nẹp Thoáng Mát Mềm Mịn,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,Xanh biển đậm,49000,49000,true,40
60b9b51ccbeb6fd062435f31:product_image,60b9b51ccbeb6fd062435f31,,,https://buggy.yodycdn.com/images/product/f5c7776f9d28c0c935d89a0e3483871f.webp,product_image,Bộ đông nam in vạch kẻ,a41e68b96cad3e7a1fed8845,Đồ bộ,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,49000,true,640
60b9b51ccbeb6fd062435f31:0e7e85c98b564137c87722a7:c0b6a25897ddf72782cf15ab,60b9b51ccbeb6fd062435f31,0e7e85c98b564137c87722a7,c0b6a25897ddf72782cf15ab,https://buggy.yodycdn.com/images/product/f5c7776f9d28c0c935d89a0e3483871f.webp,color_variant_image,Bộ đông nam in vạch kẻ,a41e68b96cad3e7a1fed8845,Đồ bộ,a6c66b8d301ac0218dbc24e0,YODY,male,Xám,49000,49000,true,160
60b9b51ccbeb6fd062435f31:0e7e85c98b564137c87722a7:efb5bd986af962216dc25e10,60b9b51ccbeb6fd062435f31,0e7e85c98b564137c87722a7,efb5bd986af962216dc25e10,https://buggy.yodycdn.com/images/product/acc162428105c65357b347a956319060.webp,color_variant_image,Bộ đông nam in vạch kẻ,a41e68b96cad3e7a1fed8845,Đồ bộ,a6c66b8d301ac0218dbc24e0,YODY,male,Xanh cổ vịt,49000,49000,true,160
60b9b51ccbeb6fd062435f31:0e7e85c98b564137c87722a7:8d027cb29c1a595f9c81c87d,60b9b51ccbeb6fd062435f31,0e7e85c98b564137c87722a7,8d027cb29c1a595f9c81c87d,https://buggy.yodycdn.com/images/product/0f5a7eef4f969f4d09783e57323ef5e7.webp,color_variant_image,Bộ đông nam in vạch kẻ,a41e68b96cad3e7a1fed8845,Đồ bộ,a6c66b8d301ac0218dbc24e0,YODY,male,Xanh navy,49000,49000,true,160
60b9b51ccbeb6fd062435f31:0e7e85c98b564137c87722a7:7628052ffc3555b95fb7c371,60b9b51ccbeb6fd062435f31,0e7e85c98b564137c87722a7,7628052ffc3555b95fb7c371,https://buggy.yodycdn.com/images/product/3ef33fa26a346e4a63601154f97f3e17.webp,color_variant_image,Bộ đông nam in vạch kẻ,a41e68b96cad3e7a1fed8845,Đồ bộ,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,49000,49000,true,160
76fe4f7aa5634a3ae8c50aa5:product_image,76fe4f7aa5634a3ae8c50aa5,,,https://buggy.yodycdn.com/images/product/cd30847f652aee04fb90db5a254ce80e.webp,product_image,Áo Sơ Mi Nữ Kiểu Croptop Cổ 2 Ve Chiết Eo,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,,349000,349000,true,360
76fe4f7aa5634a3ae8c50aa5:5a5983d6e51db507636c57c3:1f8057850034965c7aca9888,76fe4f7aa5634a3ae8c50aa5,5a5983d6e51db507636c57c3,1f8057850034965c7aca9888,https://buggy.yodycdn.com/images/product/cd30847f652aee04fb90db5a254ce80e.webp,color_variant_image,Áo Sơ Mi Nữ Kiểu Croptop Cổ 2 Ve Chiết Eo,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,Vàng,349000,349000,true,120
76fe4f7aa5634a3ae8c50aa5:5a5983d6e51db507636c57c3:aa49e88750ef5d490bbe4e6b,76fe4f7aa5634a3ae8c50aa5,5a5983d6e51db507636c57c3,aa49e88750ef5d490bbe4e6b,https://buggy.yodycdn.com/images/product/00e5c7b73278fd7759471b0990d662ea.webp,color_variant_image,Áo Sơ Mi Nữ Kiểu Croptop Cổ 2 Ve Chiết Eo,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,Xanh,349000,349000,true,120
76fe4f7aa5634a3ae8c50aa5:5a5983d6e51db507636c57c3:f4675e9d0145c032e14f4913,76fe4f7aa5634a3ae8c50aa5,5a5983d6e51db507636c57c3,f4675e9d0145c032e14f4913,https://buggy.yodycdn.com/images/product/58692a78f79dea99807d6812700cf531.webp,color_variant_image,Áo Sơ Mi Nữ Kiểu Croptop Cổ 2 Ve Chiết Eo,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,Đen,349000,349000,true,120
39d480990e008c1644c53637:product_image,39d480990e008c1644c53637,,,https://buggy.yodycdn.com/images/product/98cfebbc77560e47ae903675c755cb40.webp,product_image,Áo thun thu đông nam họa tiết kẻ ngang hiện đại,05e167d1e970fcae15532bbc,Hoodie / Áo nỉ,a6c66b8d301ac0218dbc24e0,YODY,male,,99000,99000,true,960
39d480990e008c1644c53637:bba8a5561c9fde3aad341b11:09c6f05816bfad6e39684d3f,39d480990e008c1644c53637,bba8a5561c9fde3aad341b11,09c6f05816bfad6e39684d3f,https://buggy.yodycdn.com/images/product/98cfebbc77560e47ae903675c755cb40.webp,color_variant_image,Áo thun thu đông nam họa tiết kẻ ngang hiện đại,05e167d1e970fcae15532bbc,Hoodie / Áo nỉ,a6c66b8d301ac0218dbc24e0,YODY,male,Trắng kẻ đen,99000,99000,true,160
39d480990e008c1644c53637:bba8a5561c9fde3aad341b11:d3994317c485868327ea84ee,39d480990e008c1644c53637,bba8a5561c9fde3aad341b11,d3994317c485868327ea84ee,https://buggy.yodycdn.com/images/product/57129c25740e8ea54783799bcbecad77.webp,color_variant_image,Áo thun thu đông nam họa tiết kẻ ngang hiện đại,05e167d1e970fcae15532bbc,Hoodie / Áo nỉ,a6c66b8d301ac0218dbc24e0,YODY,male,Trắng kẻ tím than,99000,99000,true,160
39d480990e008c1644c53637:bba8a5561c9fde3aad341b11:372586da60ed269289770e45,39d480990e008c1644c53637,bba8a5561c9fde3aad341b11,372586da60ed269289770e45,https://buggy.yodycdn.com/images/product/8eb27d5b0f34953d7177f9399c7a7f7f.webp,color_variant_image,Áo thun thu đông nam họa tiết kẻ ngang hiện đại,05e167d1e970fcae15532bbc,Hoodie / Áo nỉ,a6c66b8d301ac0218dbc24e0,YODY,male,TRẮNG KẺ COBALT,99000,99000,true,160
39d480990e008c1644c53637:bba8a5561c9fde3aad341b11:6f5b4ba5bd0ff9c34d8a441c,39d480990e008c1644c53637,bba8a5561c9fde3aad341b11,6f5b4ba5bd0ff9c34d8a441c,https://buggy.yodycdn.com/images/product/46891e5167c4d77fbf66926f31c36306.webp,color_variant_image,Áo thun thu đông nam họa tiết kẻ ngang hiện đại,05e167d1e970fcae15532bbc,Hoodie / Áo nỉ,a6c66b8d301ac0218dbc24e0,YODY,male,TRẮNG KẺ NÂU,99000,99000,true,160
39d480990e008c1644c53637:bba8a5561c9fde3aad341b11:7d51163fe47a9e4dc50f3ebc,39d480990e008c1644c53637,bba8a5561c9fde3aad341b11,7d51163fe47a9e4dc50f3ebc,https://buggy.yodycdn.com/images/product/a35881fa00c3b7ee70e334f75787aa2a.webp,color_variant_image,Áo thun thu đông nam họa tiết kẻ ngang hiện đại,05e167d1e970fcae15532bbc,Hoodie / Áo nỉ,a6c66b8d301ac0218dbc24e0,YODY,male,Trắng kẻ ghi đậm,99000,99000,true,160
39d480990e008c1644c53637:bba8a5561c9fde3aad341b11:f17b934c5be28061318faa71,39d480990e008c1644c53637,bba8a5561c9fde3aad341b11,f17b934c5be28061318faa71,https://buggy.yodycdn.com/images/product/6709d4f950975bd6e8e4d1b709697850.webp,color_variant_image,Áo thun thu đông nam họa tiết kẻ ngang hiện đại,05e167d1e970fcae15532bbc,Hoodie / Áo nỉ,a6c66b8d301ac0218dbc24e0,YODY,male,Tím than kẻ xanh,99000,99000,true,160
30bdd588b0aa1f48f6e5cc7d:product_image,30bdd588b0aa1f48f6e5cc7d,,,https://buggy.yodycdn.com/images/product/778831db11eb7ca2f6049fe59d131378.webp,product_image,Áo Giữ Nhiệt Nữ Cổ Tròn,63fba99937d4e37a82bfa20f,Áo giữ nhiệt,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,49000,true,840
30bdd588b0aa1f48f6e5cc7d:613d53c70d94ec9ce1e4d02d:74de32ae3287328daab2deae,30bdd588b0aa1f48f6e5cc7d,613d53c70d94ec9ce1e4d02d,74de32ae3287328daab2deae,https://buggy.yodycdn.com/images/product/778831db11eb7ca2f6049fe59d131378.webp,color_variant_image,Áo Giữ Nhiệt Nữ Cổ Tròn,63fba99937d4e37a82bfa20f,Áo giữ nhiệt,a6c66b8d301ac0218dbc24e0,YODY,female,Be,49000,49000,true,120
30bdd588b0aa1f48f6e5cc7d:613d53c70d94ec9ce1e4d02d:23680fd6903ea3b07a45e10c,30bdd588b0aa1f48f6e5cc7d,613d53c70d94ec9ce1e4d02d,23680fd6903ea3b07a45e10c,https://buggy.yodycdn.com/images/product/a7b8f496e935c852a53bf8e334dcdd0f.webp,color_variant_image,Áo Giữ Nhiệt Nữ Cổ Tròn,63fba99937d4e37a82bfa20f,Áo giữ nhiệt,a6c66b8d301ac0218dbc24e0,YODY,female,Gạch,49000,49000,true,120
30bdd588b0aa1f48f6e5cc7d:613d53c70d94ec9ce1e4d02d:ae9577c72b1892558ebef859,30bdd588b0aa1f48f6e5cc7d,613d53c70d94ec9ce1e4d02d,ae9577c72b1892558ebef859,https://buggy.yodycdn.com/images/product/0ebc3ea348b4091b115cd4c92d9c85e9.webp,color_variant_image,Áo Giữ Nhiệt Nữ Cổ Tròn,63fba99937d4e37a82bfa20f,Áo giữ nhiệt,a6c66b8d301ac0218dbc24e0,YODY,female,Đỏ đô,49000,49000,true,120
30bdd588b0aa1f48f6e5cc7d:613d53c70d94ec9ce1e4d02d:08ce3274614772080af3a360,30bdd588b0aa1f48f6e5cc7d,613d53c70d94ec9ce1e4d02d,08ce3274614772080af3a360,https://buggy.yodycdn.com/images/product/7ce371ab38c2be7c31f9606002983b54.webp,color_variant_image,Áo Giữ Nhiệt Nữ Cổ Tròn,63fba99937d4e37a82bfa20f,Áo giữ nhiệt,a6c66b8d301ac0218dbc24e0,YODY,female,Navy,49000,49000,true,120
30bdd588b0aa1f48f6e5cc7d:613d53c70d94ec9ce1e4d02d:930f4a50bbc827fb688718a5,30bdd588b0aa1f48f6e5cc7d,613d53c70d94ec9ce1e4d02d,930f4a50bbc827fb688718a5,https://buggy.yodycdn.com/images/product/33a9165ebdfc891c18fa94855e5f9a0e.webp,color_variant_image,Áo Giữ Nhiệt Nữ Cổ Tròn,63fba99937d4e37a82bfa20f,Áo giữ nhiệt,a6c66b8d301ac0218dbc24e0,YODY,female,Đen,49000,49000,true,120
30bdd588b0aa1f48f6e5cc7d:613d53c70d94ec9ce1e4d02d:8e13fd67f70220558f28b3a9,30bdd588b0aa1f48f6e5cc7d,613d53c70d94ec9ce1e4d02d,8e13fd67f70220558f28b3a9,https://buggy.yodycdn.com/images/product/1be9b4b3269cd4dbbae6da9c3ca6c48b.webp,color_variant_image,Áo Giữ Nhiệt Nữ Cổ Tròn,63fba99937d4e37a82bfa20f,Áo giữ nhiệt,a6c66b8d301ac0218dbc24e0,YODY,female,Trắng,49000,49000,true,120
30bdd588b0aa1f48f6e5cc7d:613d53c70d94ec9ce1e4d02d:e6d3e5ae6ea79bdd35b1ef1c,30bdd588b0aa1f48f6e5cc7d,613d53c70d94ec9ce1e4d02d,e6d3e5ae6ea79bdd35b1ef1c,https://buggy.yodycdn.com/images/product/ca585e17d44f65a71c131a5b23990f1b.webp,color_variant_image,Áo Giữ Nhiệt Nữ Cổ Tròn,63fba99937d4e37a82bfa20f,Áo giữ nhiệt,a6c66b8d301ac0218dbc24e0,YODY,female,Nâu,49000,49000,true,120
0400035ff551fd22c8553ce2:product_image,0400035ff551fd22c8553ce2,,,https://buggy.yodycdn.com/images/product/552eb3929c7eeaaed73b4ebb7af92a04.webp,product_image,Áo Sơ Mi Nam Vải Nhung Thêu Gấu,8222cbe39e8a7c96152f7a6a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,male,,149000,119200,true,399
0400035ff551fd22c8553ce2:8ceb7d06faf6484814d36b84:ba552251eb9aeb26ac1a06a3,0400035ff551fd22c8553ce2,8ceb7d06faf6484814d36b84,ba552251eb9aeb26ac1a06a3,https://buggy.yodycdn.com/images/product/552eb3929c7eeaaed73b4ebb7af92a04.webp,color_variant_image,Áo Sơ Mi Nam Vải Nhung Thêu Gấu,8222cbe39e8a7c96152f7a6a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,male,Be sáng,149000,119200,true,200
0400035ff551fd22c8553ce2:8ceb7d06faf6484814d36b84:f6aee7403cec45eb337e7961,0400035ff551fd22c8553ce2,8ceb7d06faf6484814d36b84,f6aee7403cec45eb337e7961,https://buggy.yodycdn.com/images/product/58fc74179654f11403382bf3581c61b0.webp,color_variant_image,Áo Sơ Mi Nam Vải Nhung Thêu Gấu,8222cbe39e8a7c96152f7a6a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,male,Nâu,149000,119200,true,100
0400035ff551fd22c8553ce2:8ceb7d06faf6484814d36b84:21eff6721c6a780e2ec8140b,0400035ff551fd22c8553ce2,8ceb7d06faf6484814d36b84,21eff6721c6a780e2ec8140b,https://buggy.yodycdn.com/images/product/dcbb202d1b0635fbc05cf9377a54814d.webp,color_variant_image,Áo Sơ Mi Nam Vải Nhung Thêu Gấu,8222cbe39e8a7c96152f7a6a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,male,Tím than,149000,119200,true,99
